game,session_id,avg_decision_time,decision_time_variance,move_accuracy,error_rate,pattern_success_rate,consistency_score,optimal_play_rate,strategic_move_rate,strategic_depth,memory_accuracy,logical_reasoning,improvement_rate,win_rate,skill_tier,performance_score,outcome
color_wars,cw_44,2522.2,177062.4,0.7663,0.1756,0.812,0.6729,0.5504,0.5504,0.6983,0.7684,0.6556,-0.0355,0.7676,3,75.34,win
color_wars,cw_45,2563.4,1065958.4,0.5749,0.5211,0.5494,0.5852,0.5078,0.5078,0.5583,0.4376,0.5562,0.0153,0.428,2,56.55,loss
color_wars,cw_46,4283.5,328188.0,0.3337,0.6094,0.3481,0.3624,0.2295,0.2295,0.2559,0.4358,0.3199,0.008,0.277,0,33.28,loss
color_wars,cw_47,3144.0,215134.6,0.5287,0.3974,0.5201,0.5822,0.5534,0.5534,0.4364,0.5855,0.5061,0.0321,0.5188,2,52.25,win
color_wars,cw_48,3168.9,334781.1,0.5862,0.4701,0.6049,0.5502,0.3711,0.3711,0.2924,0.6055,0.5634,0.0405,0.5442,2,54.15,win
color_wars,cw_49,4872.1,722951.9,0.6088,0.3182,0.6152,0.5598,0.6089,0.6089,0.7104,0.5693,0.4185,-0.0173,0.5717,2,61.65,win
color_wars,cw_50,2327.9,420295.8,0.5755,0.4375,0.6757,0.5825,0.4225,0.4225,0.6283,0.664,0.6037,0.0665,0.6182,1,61.99,win
color_wars,cw_51,1752.2,422025.9,0.6689,0.3403,0.7485,0.78,0.5344,0.5344,0.5461,0.3905,0.8289,-0.0148,0.5473,3,70.06,win
color_wars,cw_52,2478.2,406210.4,0.7623,0.309,0.8017,0.7791,0.5639,0.5639,0.7326,0.523,0.7138,0.0414,0.724,3,77.5,win
color_wars,cw_53,2517.2,689909.9,0.6631,0.4151,0.8745,0.6665,0.3938,0.3938,0.6207,0.6447,0.8391,-0.0275,0.5275,3,73.14,win
color_wars,cw_54,2005.6,640528.8,0.8009,0.2768,0.7934,0.7079,0.689,0.689,0.6413,0.5724,0.7915,-0.0659,0.6761,3,75.57,win
color_wars,cw_55,4865.4,1199521.1,0.2537,0.7463,0.3019,0.3326,0.2071,0.2071,0.5659,0.2893,0.1865,0.0101,0.1824,0,33.32,loss
color_wars,cw_56,3208.7,453305.4,0.2148,0.6946,0.3053,0.3238,0.1518,0.1518,0.5038,0.4804,0.294,0.0451,0.1436,0,31.16,loss
color_wars,cw_57,3181.2,1166606.9,0.4714,0.6148,0.2769,0.347,0.3488,0.3488,0.2614,0.4696,0.3159,-0.0146,0.3951,1,34.69,loss
color_wars,cw_58,1507.1,1118993.5,0.8477,0.169,0.8457,0.7253,0.4895,0.4895,0.8357,0.7092,0.6462,0.0734,0.6187,4,82.07,win
color_wars,cw_59,4269.9,1102481.5,0.5121,0.4899,0.3704,0.5011,0.3674,0.3674,0.3019,0.6076,0.6172,0.0056,0.402,0,42.88,loss
color_wars,cw_60,1901.0,649229.8,0.7813,0.2165,0.623,0.8036,0.5738,0.5738,0.3324,0.3934,0.6873,0.0853,0.769,3,66.3,win
color_wars,cw_61,2997.7,1198770.6,0.5258,0.5288,0.3126,0.3997,0.3418,0.3418,0.4226,0.5332,0.3369,0.0024,0.3703,1,41.05,loss
color_wars,cw_62,2256.9,128885.0,0.7547,0.2304,0.5287,0.6163,0.5107,0.5107,0.5754,0.5322,0.4215,0.0938,0.561,2,62.1,win
color_wars,cw_63,2784.4,1054064.4,0.6909,0.3696,0.625,0.4424,0.5153,0.5153,0.5476,0.5606,0.4807,0.0553,0.5123,3,59.66,win
color_wars,cw_64,2138.1,1033977.1,0.6928,0.3463,0.4457,0.6256,0.6049,0.6049,0.5603,0.4218,0.448,-0.0292,0.6187,2,57.3,win
color_wars,cw_65,4964.0,1197117.0,0.4352,0.5708,0.2915,0.2222,0.3696,0.3696,0.4116,0.2304,0.2316,0.0241,0.2132,1,33.88,loss
color_wars,cw_66,3056.4,674906.3,0.1686,0.8581,0.1375,0.2094,0.225,0.225,0.265,0.2791,0.1823,0.0409,0,0,18.03,loss
color_wars,cw_67,4570.5,365965.9,0.6779,0.295,0.3786,0.4998,0.4778,0.4778,0.4746,0.4578,0.3556,0.0972,0.4711,1,50.71,loss
color_wars,cw_68,1399.1,510856.4,0.8737,0.1428,0.8671,0.7363,0.5567,0.5567,0.6456,0.7211,0.7848,0.003,0.7098,4,80.97,win
color_wars,cw_69,2005.6,914029.1,0.3704,0.5909,0.6077,0.6904,0.2551,0.2551,0.521,0.4926,0.464,0.0771,0.4934,2,54.0,loss
color_wars,cw_70,3289.1,1018937.6,0.6035,0.3314,0.6677,0.5506,0.353,0.353,0.7145,0.5572,0.5345,-0.0327,0.4255,2,63.2,loss
color_wars,cw_71,3703.6,228019.0,0.611,0.3178,0.444,0.4708,0.5115,0.5115,0.537,0.4099,0.46,-0.0784,0.401,2,51.34,loss
color_wars,cw_72,2942.8,237647.9,0.5526,0.5407,0.7612,0.4867,0.4296,0.4296,0.6774,0.823,0.6101,0.093,0.7956,2,63.12,win
color_wars,cw_73,2135.6,833567.8,0.9876,0.0285,0.7168,0.7586,0.6763,0.6763,0.6343,0.5833,0.566,0.0001,0.6364,3,79.4,win
color_wars,cw_74,2311.4,1098514.2,0.766,0.2452,0.7856,0.824,0.6205,0.6205,0.586,0.8147,0.6712,0.0538,0.6662,3,75.75,win
color_wars,cw_75,4217.8,912316.9,0.4465,0.5309,0.4164,0.4415,0.3327,0.3327,0.4908,0.501,0.3273,0.0643,0.3521,0,44.16,loss
color_wars,cw_76,2771.1,1038104.2,0.8484,0.1854,0.7968,0.628,0.7032,0.7032,0.8123,0.4185,0.7234,0.0592,0.8612,3,78.08,win
color_wars,cw_77,2908.4,798709.0,0.7433,0.2306,0.6889,0.7282,0.6808,0.6808,0.753,0.6359,0.519,0.0182,0.6299,2,72.27,win
color_wars,cw_78,2126.8,1088594.8,0.8215,0.1711,0.7517,0.7666,0.6357,0.6357,0.5832,0.5991,0.834,0.0449,0.9021,3,75.03,win
color_wars,cw_79,5053.8,442624.0,0.4124,0.6212,0.3042,0.4826,0.3502,0.3502,0.3996,0.3307,0.3776,0.031,0.3462,0,38.67,loss
color_wars,cw_80,1442.1,1051018.6,0.7584,0.2545,0.6194,0.6386,0.3139,0.3139,0.5676,0.7281,0.5789,0.0438,0.5034,3,65.72,win
color_wars,cw_81,1849.1,761293.1,0.953,0,0.8726,0.9461,0.6852,0.6852,0.5046,0.7046,0.7902,0.0544,0.8496,4,85.62,win
color_wars,cw_82,3860.4,941238.3,0.6235,0.3745,0.5154,0.4634,0.6004,0.6004,0.5483,0.595,0.5834,-0.0213,0.4944,2,54.23,loss
color_wars,cw_83,3631.1,250955.6,0.6623,0.2881,0.5316,0.6177,0.5567,0.5567,0.6062,0.4324,0.4827,0.0382,0.5133,2,59.92,win
color_wars,cw_84,2235.7,825181.4,0.7999,0.1089,0.78,0.6623,0.4971,0.4971,0.6219,0.7072,0.669,0.051,0.7104,3,73.87,win
color_wars,cw_85,2166.4,1026818.2,0.8862,0.0746,0.589,0.8131,0.774,0.774,0.5873,0.5917,0.5685,-0.0207,0.7744,3,72.27,win
color_wars,cw_86,4276.5,282066.0,0.4692,0.5161,0.668,0.465,0.6085,0.6085,0.5069,0.6218,0.6478,-0.0027,0.4965,2,54.36,loss
color_wars,cw_87,3862.0,320948.8,0.7018,0.2519,0.3678,0.5152,0.6313,0.6313,0.5097,0.4656,0.5375,-0.007,0.5087,1,51.88,win
color_wars,cw_88,3492.8,623941.1,0.3296,0.6618,0.4193,0.4268,0.1872,0.1872,0.4705,0.4392,0.3627,0.0833,0.2668,1,40.15,loss
color_wars,cw_89,2647.6,751244.0,0.844,0.1403,0.7728,0.899,0.6189,0.6189,0.5159,0.6646,0.7679,0.0588,0.7281,3,78.09,win
color_wars,cw_90,3753.0,982944.2,0.5583,0.4472,0.5,0.5282,0.3212,0.3212,0.4378,0.3107,0.5853,0.0249,0.6522,1,51.38,win
color_wars,cw_91,4764.8,103359.3,0.6186,0.4238,0.4045,0.4413,0.4012,0.4012,0.3019,0.4767,0.3987,-0.0076,0.61,0,46.07,win
color_wars,cw_92,4148.7,453036.9,0.4546,0.5962,0.7107,0.566,0.2735,0.2735,0.7596,0.5717,0.6355,0.0589,0.596,2,61.23,win
color_wars,cw_93,4364.1,300944.4,0.0896,0.8633,0.4249,0.3694,0,0,0.532,0.5185,0.4513,-0.0291,0.1469,0,32.93,loss
color_wars,cw_94,1827.7,1047956.5,0.8044,0.1987,0.6761,0.7281,0.6972,0.6972,0.4967,0.4957,0.5759,-0.0171,0.6199,2,69.81,win
color_wars,cw_95,4801.7,1011500.2,0.2547,0.7427,0.2508,0.3046,0.2489,0.2489,0.2643,0.3856,0.2994,0.0958,0.3199,0,26.48,loss
color_wars,cw_96,1681.7,612704.5,0.7171,0.2977,0.6786,0.7242,0.3571,0.3571,0.4018,0.5384,0.6703,-0.0037,0.647,3,65.77,win
color_wars,cw_97,3956.7,665477.8,0.4387,0.5481,0.3348,0.3108,0.4299,0.4299,0.4362,0.4584,0.3048,0.046,0.424,0,37.64,loss
color_wars,cw_98,2647.0,815351.8,0.5493,0.3998,0.3736,0.4563,0.5544,0.5544,0.3947,0.4027,0.479,0.0877,0.5756,1,44.6,win
color_wars,cw_99,3580.5,426731.7,0.4521,0.471,0.3372,0.5806,0.2767,0.2767,0.3706,0.286,0.23,-0.0256,0.4733,1,42.53,loss
color_wars,cw_100,2246.4,319895.8,0.6482,0.2759,0.6777,0.5315,0.4049,0.4049,0.5828,0.5479,0.6595,0.0442,0.7073,3,62.54,win
color_wars,cw_101,4043.9,457176.1,0.526,0.4869,0.4127,0.4475,0.2274,0.2274,0.4725,0.4378,0.4554,0.0272,0.364,1,46.26,loss
color_wars,cw_102,3992.4,399119.3,0.6607,0.2491,0.5488,0.6433,0.3692,0.3692,0.6218,0.5329,0.598,0.0682,0.5377,1,61.23,win
color_wars,cw_103,4185.1,395584.3,0.5836,0.3232,0.4908,0.5675,0.6292,0.6292,0.3309,0.4846,0.5822,-0.0111,0.5616,2,51.0,win
color_wars,cw_104,1871.3,399270.6,0.8179,0.211,0.9167,0.7228,0.5469,0.5469,0.5922,0.819,0.7792,-0.0393,0.7921,4,79.96,win
color_wars,cw_105,2000.0,642248.0,0.9322,0.1012,0.8402,0.8335,0.6874,0.6874,0.6157,0.6756,0.7643,0.0365,1,4,83.28,win
color_wars,cw_106,4416.0,870200.5,0.5407,0.3979,0.6775,0.6026,0.3812,0.3812,0.5539,0.5706,0.7708,0.0044,0.5453,1,60.29,win
color_wars,cw_107,6396.9,133479.4,0.3415,0.5816,0.3039,0.3034,0.2965,0.2965,0.3345,0.4842,0.3467,-0.0373,0.3744,0,31.97,loss
color_wars,cw_108,2895.4,546555.7,0.7892,0.2056,0.7665,0.692,0.6392,0.6392,0.6527,0.5775,0.753,0.0054,0.6773,2,74.13,win
color_wars,cw_109,1876.4,1178764.2,0.9557,0,0.8618,0.8616,0.6402,0.6402,0.6233,0.7074,0.6416,0.0248,0.8313,4,85.42,win
color_wars,cw_110,1705.1,952639.7,0.8876,0.0504,0.6771,0.7579,0.7534,0.7534,0.5167,0.6126,0.6516,0.0021,0.5432,3,73.24,win
color_wars,cw_111,2765.9,1125375.5,0.6636,0.3455,0.634,0.5481,0.527,0.527,0.5723,0.5948,0.6011,-0.0947,0.5534,2,61.64,win
color_wars,cw_112,3237.9,912504.6,0.8173,0.2265,0.5965,0.7281,0.565,0.565,0.3612,0.4065,0.6035,0.0869,0.7032,2,65.38,win
color_wars,cw_113,1709.8,1001022.2,0.8414,0.2124,0.8496,0.7662,0.4519,0.4519,0.7607,0.7394,0.8403,-0.0088,0.7365,4,81.71,win
color_wars,cw_114,3657.7,387502.0,0.263,0.7053,0.2455,0.2522,0.4527,0.4527,0.2608,0.1596,0.3643,0.1384,0.4691,0,25.44,loss
color_wars,cw_115,3777.4,118974.8,0.276,0.7478,0.2635,0.1789,0.2493,0.2493,0.4112,0.2727,0.2256,0.0883,0.3133,0,27.25,loss
color_wars,cw_116,2847.4,807508.0,0.5869,0.3669,0.3541,0.5583,0.4629,0.4629,0.382,0.328,0.2937,0.0176,0.4119,1,46.89,loss
color_wars,cw_117,2303.0,1106456.4,0.7009,0.2631,0.7893,0.6926,0.629,0.629,0.6665,0.6428,0.7681,0.0046,0.6778,3,72.5,win
color_wars,cw_118,2098.3,1078291.5,0.8308,0.1764,0.5865,0.6359,0.5594,0.5594,0.3761,0.658,0.6275,0.0448,0.7194,3,63.81,win
color_wars,cw_119,1226.6,700504.0,0.8424,0.1322,0.8166,0.7956,0.6575,0.6575,0.7065,0.636,0.7262,-0.024,0.8776,4,80.36,win
color_wars,cw_120,1992.9,799419.2,0.6225,0.5615,0.5676,0.5693,0.4959,0.4959,0.4208,0.7735,0.3994,0.0729,0.3892,2,56.24,loss
color_wars,cw_121,2833.7,219060.5,0.6254,0.3544,0.4967,0.5223,0.4528,0.4528,0.6021,0.4804,0.5205,0.0387,0.5477,1,55.62,win
color_wars,cw_122,5382.5,677495.4,0.4108,0.5507,0.4267,0.4605,0.2629,0.2629,0.3935,0.5233,0.3727,0.049,0.3169,1,42.37,loss
color_wars,cw_123,2123.0,130917.2,0.9415,0.046,0.8795,0.7654,0.5573,0.5573,0.7984,0.6684,0.7744,-0.0081,0.7146,4,86.31,win
color_wars,cw_124,2472.1,413125.9,0.5468,0.4082,0.611,0.5217,0.5387,0.5387,0.5074,0.6067,0.553,-0.0322,0.5558,2,55.83,win
color_wars,cw_125,3046.7,226458.1,0.5828,0.3833,0.6156,0.5446,0.2901,0.2901,0.5372,0.3489,0.7205,-0.0103,0.6342,2,57.98,win
color_wars,cw_126,3804.7,446728.1,0.5165,0.5061,0.3728,0.4377,0.3533,0.3533,0.519,0.4755,0.3709,0.0073,0.3165,1,45.08,loss
color_wars,cw_127,2306.6,320961.8,0.6838,0.2732,0.7175,0.6794,0.5453,0.5453,0.869,0.5998,0.4437,0.0172,0.658,3,72.25,win
color_wars,cw_128,2146.5,528651.4,0.5518,0.4596,0.7077,0.6577,0.5503,0.5503,0.5376,0.6121,0.5585,-0.013,0.5151,2,62.54,win
color_wars,cw_129,3369.6,521172.2,0.756,0.2476,0.5719,0.5922,0.5433,0.5433,0.6938,0.7205,0.7099,0.0351,0.5009,2,64.95,win
color_wars,cw_130,1288.5,657366.4,0.8667,0.1299,0.881,0.8775,0.5635,0.5635,0.7439,0.5589,0.8453,0.0396,0.7224,4,85.54,win
color_wars,cw_131,3722.7,993638.7,0.6637,0.3225,0.5716,0.6795,0.3895,0.3895,0.6012,0.4542,0.5328,-0.0155,0.6614,1,62.52,win
color_wars,cw_132,1617.5,887968.1,0.8552,0.0694,0.8028,0.8882,0.7842,0.7842,0.7006,0.6729,0.6832,-0.0268,0.6906,4,82.03,win
color_wars,cw_133,2082.4,431335.6,0.5099,0.5353,0.5694,0.6295,0.4539,0.4539,0.7802,0.5471,0.5606,0.0606,0.6134,2,59.52,win
color_wars,cw_134,3796.5,431402.9,0.4277,0.5138,0.6352,0.5582,0.3801,0.3801,0.6019,0.5036,0.663,-0.0166,0.591,2,55.26,win
color_wars,cw_135,4890.7,705057.0,0.3952,0.5917,0.6453,0.3928,0.2085,0.2085,0.5394,0.643,0.6231,0.0419,0.7461,1,50.39,win
color_wars,cw_136,3605.0,505257.5,0.5661,0.3919,0.4335,0.398,0.4622,0.4622,0.6496,0.575,0.3921,0.0667,0.6265,1,49.86,win
color_wars,cw_137,1427.0,306316.2,0.9139,0.0675,0.8685,0.9775,0.7372,0.7372,0.6596,0.7984,0.7543,-0.0653,0.744,4,87.26,win
color_wars,cw_138,2554.1,192610.3,0.755,0.2256,0.69,0.656,0.5318,0.5318,0.5062,0.459,0.613,0.058,0.6483,2,67.51,win
color_wars,cw_139,2691.7,803405.7,0.7422,0.352,0.5899,0.5919,0.5548,0.5548,0.4879,0.5252,0.6315,0.0395,0.5682,2,62.07,win
color_wars,cw_140,4426.8,634830.0,0.6149,0.3423,0.4436,0.61,0.5699,0.5699,0.6505,0.5724,0.621,0.0243,0.7036,2,55.93,win
color_wars,cw_141,1666.6,633181.9,0.9049,0.0734,0.8304,0.8188,0.6342,0.6342,0.7796,0.6566,0.8312,0.0973,0.7037,4,84.28,win
color_wars,cw_142,3405.4,276554.3,0.6958,0.3515,0.6172,0.6424,0.5026,0.5026,0.6344,0.4054,0.441,-0.0028,0.7188,2,64.84,win
color_wars,cw_143,2279.6,343783.8,0.7461,0.2384,0.616,0.6247,0.616,0.616,0.6257,0.6357,0.5819,0.0273,0.3583,3,65.82,loss
color_wars,cw_144,3100.8,867983.9,0.4851,0.4518,0.4474,0.5086,0.3554,0.3554,0.4875,0.2614,0.5396,0.0237,0.3991,1,47.7,loss
color_wars,cw_145,2164.1,695142.6,0.8807,0.1244,0.9032,0.8937,0.7646,0.7646,0.8368,0.6377,0.7169,-0.0238,0.8265,4,88.46,win
color_wars,cw_146,3042.4,693367.2,0.7239,0.1745,0.6149,0.7337,0.5228,0.5228,0.6225,0.5246,0.5495,0.0194,0.4667,2,67.25,loss
color_wars,cw_147,5569.1,587844.2,0.2814,0.7438,0.2946,0.3448,0.2471,0.2471,0.3389,0.3855,0.211,-0.019,0.2507,0,30.73,loss
color_wars,cw_148,4332.2,1193418.5,0.401,0.5495,0.0884,0.3395,0.3137,0.3137,0.1018,0.2739,0.2004,0.037,0.2393,0,23.44,loss
color_wars,cw_149,1771.1,508377.2,0.9503,0.0599,0.8724,0.7388,0.6506,0.6506,0.8662,0.837,0.54,0.0845,0.6572,4,86.81,win
color_wars,cw_150,2670.5,83890.1,0.3657,0.6165,0.3896,0.3598,0.2001,0.2001,0.485,0.435,0.4,-0.0031,0.4244,1,39.08,loss
color_wars,cw_151,2762.2,206386.0,0.5316,0.4852,0.612,0.5065,0.485,0.485,0.5216,0.4944,0.6971,0.0402,0.4216,2,55.32,loss
color_wars,cw_152,2362.8,342460.0,0.7705,0.2517,0.7606,0.8451,0.5532,0.5532,0.6846,0.6243,0.6582,-0.0155,0.7293,3,76.91,win
color_wars,cw_153,4479.8,417976.2,0.2509,0.7817,0.5345,0.2704,0.3731,0.3731,0.4641,0.4395,0.4913,0.0615,0.4827,0,38.6,loss
color_wars,cw_154,5361.1,831903.6,0.5337,0.4336,0.4389,0.5877,0.3152,0.3152,0.3894,0.7042,0.4986,0.0085,0.4525,1,48.97,loss
color_wars,cw_155,3548.5,1104510.1,0.7075,0.2941,0.5146,0.519,0.4559,0.4559,0.5582,0.3327,0.4721,-0.0719,0.4402,2,57.99,loss
color_wars,cw_156,3291.8,834512.6,0.7057,0.3634,0.6496,0.7996,0.6576,0.6576,0.4988,0.6037,0.6753,0.0544,0.4448,2,67.38,loss
color_wars,cw_157,2519.2,1129618.9,0.5118,0.4349,0.3274,0.4038,0.3413,0.3413,0.4579,0.409,0.3928,0.0444,0.3566,1,41.76,loss
color_wars,cw_158,1512.4,372949.0,0.9049,0.0744,0.8431,0.927,0.6586,0.6586,0.6414,0.5793,0.6628,0.0171,0.6666,4,84.82,win
color_wars,cw_159,4368.1,243433.4,0.4842,0.575,0.2887,0.2577,0.4656,0.4656,0.3021,0.3673,0.2998,0.0187,0.5711,0,34.31,win
color_wars,cw_160,2670.9,1162489.3,0.6785,0.3644,0.55,0.6563,0.4214,0.4214,0.4282,0.5165,0.4346,0.0992,0.4733,2,59.15,loss
color_wars,cw_161,3332.1,117882.6,0.517,0.4723,0.3597,0.3614,0.3479,0.3479,0.5242,0.4028,0.3843,0.08,0.1888,1,43.19,loss
color_wars,cw_162,3279.0,770501.7,0.5473,0.4224,0.6093,0.5645,0.3318,0.3318,0.5525,0.4452,0.5737,-0.015,0.4085,2,57.32,loss
color_wars,cw_163,4450.8,982907.8,0.3324,0.6282,0.3146,0.3303,0.2968,0.2968,0.4072,0.2692,0.4165,0.0411,0.2647,0,33.7,loss
color_wars,cw_164,2687.6,332960.1,0.4131,0.5717,0.3465,0.3864,0.2765,0.2765,0.5079,0.144,0.451,-0.0233,0.2603,0,39.86,loss
color_wars,cw_165,2081.0,639841.4,0.7562,0.2845,0.4224,0.6403,0.5426,0.5426,0.4213,0.4648,0.4946,-0.0391,0.5843,2,56.59,win
